2, 3, 1
0.5031916454520744, 0.28377569316618145, 0.7869673386182559
0.009329704901423375, 0.1079238195004868, 0.11725352440191017
0.3395730511467472, 0.08813092561974067, 0.42770397676648786
0.12203184256364641, 0.14968074642202356, 0.27171258898566997
0.19268707569371046, 0.5719228691581582, 0.7646099448518686
0.7063897616416857, 0.259514479573437, 0.9659042412151226
0.25529445919662086, 0.7347681958217107, 0.9900626550183316
0.3544562887085523, 0.23904612566275985, 0.5935024143713121
0.260419323712334, 0.3484930013778955, 0.6089123250902295
0.6724552266370387, 0.12642159076118853, 0.7988768173982272
0.2551541591182056, 0.41889240988537657, 0.6740465690035822
0.2590475794583629, 0.42777180409050164, 0.6868193835488645
0.0308588434381194, 0.7328644482716866, 0.763723291709806
0.11092026158085, 0.3915109810056505, 0.5024312425865005
0.5982662970919939, 0.255937342497081, 0.8542036395890749
0.4628638862602472, 0.12454615778442601, 0.5874100440446732
0.1453128184364476, 0.31713118473426927, 0.4624440031707169
0.21896915474584921, 0.4647985000755208, 0.68376765482137
0.43722204837638623, 0.5457234771940289, 0.9829455255704151
0.5505658904934934, 0.27564814920592573, 0.8262140396994191
0.5635074368222459, 0.2834498008172741, 0.84695723763952
0.4925878378366162, 0.27835607021547126, 0.7709439080520875
0.11102386677004294, 0.5157916166817396, 0.6268154834517825
0.3881819275625582, 0.18679671671617548, 0.5749786442787337
0.12544254216659656, 0.2184870505178158, 0.34392959268441237
0.5998115644087285, 0.1413404188540639, 0.7411519832627924
0.11823470372076028, 0.333418114087632, 0.4516528178083923
0.3533191921704151, 0.5602984087609142, 0.9136176009313293
0.24592123347644468, 0.009801362625581511, 0.2557225961020262
0.21770055096472696, 0.019607404693711583, 0.23730795565843854
0.8014343101079489, 0.1078133171726261, 0.909247627280575
0.6254514318265176, 0.21605637775690778, 0.8415078095834254
0.1782587542039311, 0.33606752455449795, 0.5143262787584291
0.2809438854594035, 0.16462175429611814, 0.44556563975552166
0.22439438836581616, 0.7078117795422298, 0.932206167908046
0.1579709673227654, 0.014330553722841088, 0.17230152104560648
0.34685219451467564, 0.26165396867967505, 0.6085061631943507
0.04224805682644606, 0.6879874522526779, 0.7302355090791239
0.2910584119546624, 0.18157550699583647, 0.4726339189504989
0.32466523814760073, 0.11811911885577775, 0.4427843570033785
0.6087783452724846, 0.06816573128270975, 0.6769440765551944
0.12825455921819096, 0.43585644001834, 0.564110999236531
0.6993644369419629, 0.20988367910742323, 0.9092481160493862
0.06476742697433213, 0.3594107047918538, 0.4241781317661859
0.39185404936914536, 0.29445797310514665, 0.686312022474292
0.9206405862841525, 0.009307428473984691, 0.9299480147581372
0.2560802370077846, 0.6736987665335064, 0.929779003541291
0.05191390028207876, 0.0723934386169578, 0.12430733889903656
0.018797522102755426, 0.1139551448347802, 0.13275266693753562
0.0486097126563525, 0.4366722607338487, 0.4852819733902012
0.22788939476840486, 0.3959182996218247, 0.6238076943902295
